reference_name,start,end,gain_frequency,loss_frequency,no,source_query
16,44800000,45800000,9.289,11.679,2457,infiltrating_duct_carcinoma_icdom
16,45800000,46800000,10.714,18.94,2458,infiltrating_duct_carcinoma_icdom
16,46800000,47800000,9.664,19.954,2459,infiltrating_duct_carcinoma_icdom
16,47800000,48800000,9.373,20.982,2460,infiltrating_duct_carcinoma_icdom
16,48800000,49800000,8.893,21.33,2461,infiltrating_duct_carcinoma_icdom
16,49800000,50800000,9.185,27.444,2462,infiltrating_duct_carcinoma_icdom
16,50800000,51800000,8.442,27.34,2463,infiltrating_duct_carcinoma_icdom
16,51800000,52800000,8.407,28.75,2464,infiltrating_duct_carcinoma_icdom
16,52800000,53800000,8.31,28.535,2465,infiltrating_duct_carcinoma_icdom
16,53800000,54800000,8.594,28.632,2466,infiltrating_duct_carcinoma_icdom
16,54800000,55800000,9.248,30.737,2467,infiltrating_duct_carcinoma_icdom
16,55800000,56800000,8.476,31.23,2468,infiltrating_duct_carcinoma_icdom
16,56800000,57800000,7.782,31.293,2469,infiltrating_duct_carcinoma_icdom
16,57800000,58800000,7.108,31.62,2470,infiltrating_duct_carcinoma_icdom
16,58800000,59800000,6.781,31.731,2471,infiltrating_duct_carcinoma_icdom
16,59800000,60800000,6.712,31.647,2472,infiltrating_duct_carcinoma_icdom
16,60800000,61800000,6.837,32.168,2473,infiltrating_duct_carcinoma_icdom
16,61800000,62800000,6.698,31.731,2474,infiltrating_duct_carcinoma_icdom
16,62800000,63800000,6.725,31.779,2475,infiltrating_duct_carcinoma_icdom
16,63800000,64800000,6.698,31.745,2476,infiltrating_duct_carcinoma_icdom
16,64800000,65800000,6.878,31.96,2477,infiltrating_duct_carcinoma_icdom
16,65800000,66800000,7.177,31.981,2478,infiltrating_duct_carcinoma_icdom
16,66800000,67800000,8.914,32.808,2479,infiltrating_duct_carcinoma_icdom
16,67800000,68800000,8.553,32.071,2480,infiltrating_duct_carcinoma_icdom
16,68800000,69800000,8.303,31.946,2481,infiltrating_duct_carcinoma_icdom
16,69800000,70800000,8.4,31.842,2482,infiltrating_duct_carcinoma_icdom
16,70800000,71800000,8.921,31.981,2483,infiltrating_duct_carcinoma_icdom
16,71800000,72800000,7.552,33.683,2484,infiltrating_duct_carcinoma_icdom
16,72800000,73800000,7.518,33.655,2485,infiltrating_duct_carcinoma_icdom
16,73800000,74800000,7.573,32.745,2486,infiltrating_duct_carcinoma_icdom
16,74800000,75800000,7.413,32.655,2487,infiltrating_duct_carcinoma_icdom
16,75800000,76800000,7.184,32.759,2488,infiltrating_duct_carcinoma_icdom
16,76800000,77800000,7.191,32.655,2489,infiltrating_duct_carcinoma_icdom
16,77800000,78800000,7.698,34.135,2490,infiltrating_duct_carcinoma_icdom
16,78800000,79800000,7.462,33.954,2491,infiltrating_duct_carcinoma_icdom
16,79800000,80800000,7.469,33.912,2492,infiltrating_duct_carcinoma_icdom
16,80800000,81800000,7.698,34.413,2493,infiltrating_duct_carcinoma_icdom
16,81800000,82800000,7.872,34.781,2494,infiltrating_duct_carcinoma_icdom
16,82800000,83800000,7.518,33.815,2495,infiltrating_duct_carcinoma_icdom
16,83800000,84800000,7.823,33.843,2496,infiltrating_duct_carcinoma_icdom
16,84800000,85800000,8.428,33.489,2497,infiltrating_duct_carcinoma_icdom
16,85800000,86800000,8.365,33.766,2498,infiltrating_duct_carcinoma_icdom
16,86800000,87800000,8.4,33.079,2499,infiltrating_duct_carcinoma_icdom
16,87800000,88800000,8.664,32.676,2500,infiltrating_duct_carcinoma_icdom
16,88800000,89800000,9.171,32.849,2501,infiltrating_duct_carcinoma_icdom
16,89800000,90338345,7.955,25.742,2502,infiltrating_duct_carcinoma_icdom
17,0,100000,0.368,2.328,2503,infiltrating_duct_carcinoma_icdom
17,100000,1100000,6.336,33.106,2504,infiltrating_duct_carcinoma_icdom
17,1100000,2100000,5.829,32.703,2505,infiltrating_duct_carcinoma_icdom
17,2100000,3100000,6.809,33.419,2506,infiltrating_duct_carcinoma_icdom
17,3100000,4100000,4.989,33.836,2507,infiltrating_duct_carcinoma_icdom
17,4100000,5100000,4.975,34.086,2508,infiltrating_duct_carcinoma_icdom
17,5100000,6100000,4.731,34.364,2509,infiltrating_duct_carcinoma_icdom
17,6100000,7100000,4.481,35.309,2510,infiltrating_duct_carcinoma_icdom
17,7100000,8100000,5.204,37.664,2511,infiltrating_duct_carcinoma_icdom
17,8100000,9100000,4.718,37.268,2512,infiltrating_duct_carcinoma_icdom
17,9100000,10100000,3.828,36.782,2513,infiltrating_duct_carcinoma_icdom
17,10100000,11100000,3.773,37.574,2514,infiltrating_duct_carcinoma_icdom
17,11100000,12100000,3.884,38.123,2515,infiltrating_duct_carcinoma_icdom
17,12100000,13100000,3.974,37.845,2516,infiltrating_duct_carcinoma_icdom
17,13100000,14100000,4.308,36.483,2517,infiltrating_duct_carcinoma_icdom
17,14100000,15100000,4.238,35.983,2518,infiltrating_duct_carcinoma_icdom
17,15100000,16100000,5.002,36.101,2519,infiltrating_duct_carcinoma_icdom
17,16100000,17100000,5.829,35.371,2520,infiltrating_duct_carcinoma_icdom
17,17100000,18100000,6.204,33.753,2521,infiltrating_duct_carcinoma_icdom
17,18100000,19100000,6.955,30.8,2522,infiltrating_duct_carcinoma_icdom
17,19100000,20100000,6.962,28.708,2523,infiltrating_duct_carcinoma_icdom
17,20100000,21100000,7.406,27.729,2524,infiltrating_duct_carcinoma_icdom
17,21100000,22100000,7.511,26.652,2525,infiltrating_duct_carcinoma_icdom
17,22100000,23100000,8.775,24.998,2526,infiltrating_duct_carcinoma_icdom
17,23100000,24100000,7.295,16.654,2527,infiltrating_duct_carcinoma_icdom
17,24100000,25100000,7.288,16.682,2528,infiltrating_duct_carcinoma_icdom
17,25100000,26100000,7.205,16.737,2529,infiltrating_duct_carcinoma_icdom
17,26100000,27100000,10.241,18.071,2530,infiltrating_duct_carcinoma_icdom
17,27100000,28100000,13.02,17.62,2531,infiltrating_duct_carcinoma_icdom
17,28100000,29100000,14.194,16.911,2532,infiltrating_duct_carcinoma_icdom
17,29100000,30100000,14.083,17.828,2533,infiltrating_duct_carcinoma_icdom
17,30100000,31100000,14.118,19.635,2534,infiltrating_duct_carcinoma_icdom
17,31100000,32100000,14.083,20.322,2535,infiltrating_duct_carcinoma_icdom
17,32100000,33100000,13.312,19.635,2536,infiltrating_duct_carcinoma_icdom
17,33100000,34100000,12.985,20.232,2537,infiltrating_duct_carcinoma_icdom
17,34100000,35100000,13.041,19.794,2538,infiltrating_duct_carcinoma_icdom
17,35100000,36100000,14.924,20.663,2539,infiltrating_duct_carcinoma_icdom
17,36100000,37100000,14.222,18.189,2540,infiltrating_duct_carcinoma_icdom
17,37100000,38100000,14.021,17.571,2541,infiltrating_duct_carcinoma_icdom
17,38100000,39100000,16.369,16.939,2542,infiltrating_duct_carcinoma_icdom
17,39100000,40100000,25.457,17.196,2543,infiltrating_duct_carcinoma_icdom
17,40100000,41100000,19.906,19.954,2544,infiltrating_duct_carcinoma_icdom
17,41100000,42100000,14.403,20.19,2545,infiltrating_duct_carcinoma_icdom
17,42100000,43100000,14.278,21.837,2546,infiltrating_duct_carcinoma_icdom
17,43100000,44100000,13.875,20.878,2547,infiltrating_duct_carcinoma_icdom
17,44100000,45100000,13.375,19.503,2548,infiltrating_duct_carcinoma_icdom
17,45100000,46100000,15.389,19.829,2549,infiltrating_duct_carcinoma_icdom
17,46100000,47100000,16.209,18.099,2550,infiltrating_duct_carcinoma_icdom
17,47100000,48100000,18.203,16.543,2551,infiltrating_duct_carcinoma_icdom
17,48100000,49100000,21.823,14.007,2552,infiltrating_duct_carcinoma_icdom
17,49100000,50100000,24.859,11.846,2553,infiltrating_duct_carcinoma_icdom
17,50100000,51100000,23.053,10.741,2554,infiltrating_duct_carcinoma_icdom
17,51100000,52100000,22.539,10.985,2555,infiltrating_duct_carcinoma_icdom
17,52100000,53100000,22.935,11.353,2556,infiltrating_duct_carcinoma_icdom
17,53100000,54100000,22.587,11.117,2557,infiltrating_duct_carcinoma_icdom
17,54100000,55100000,23.359,10.901,2558,infiltrating_duct_carcinoma_icdom
17,55100000,56100000,25.123,10.873,2559,infiltrating_duct_carcinoma_icdom
17,56100000,57100000,25.068,10.158,2560,infiltrating_duct_carcinoma_icdom
17,57100000,58100000,27.138,10.331,2561,infiltrating_duct_carcinoma_icdom
17,58100000,59100000,27.93,10.158,2562,infiltrating_duct_carcinoma_icdom
17,59100000,60100000,26.951,8.768,2563,infiltrating_duct_carcinoma_icdom
17,60100000,61100000,29.042,8.865,2564,infiltrating_duct_carcinoma_icdom
17,61100000,62100000,28.535,9.032,2565,infiltrating_duct_carcinoma_icdom
17,62100000,63100000,25.957,8.066,2566,infiltrating_duct_carcinoma_icdom
17,63100000,64100000,28.729,8.928,2567,infiltrating_duct_carcinoma_icdom
17,64100000,65100000,26.645,8.24,2568,infiltrating_duct_carcinoma_icdom
17,65100000,66100000,27.896,9.109,2569,infiltrating_duct_carcinoma_icdom
17,66100000,67100000,28.18,8.504,2570,infiltrating_duct_carcinoma_icdom
17,67100000,68100000,27.361,7.656,2571,infiltrating_duct_carcinoma_icdom
17,68100000,69100000,29.341,8.518,2572,infiltrating_duct_carcinoma_icdom
17,69100000,70100000,26.186,8.462,2573,infiltrating_duct_carcinoma_icdom
17,70100000,71100000,26.805,8.942,2574,infiltrating_duct_carcinoma_icdom
17,71100000,72100000,26.325,9.116,2575,infiltrating_duct_carcinoma_icdom
17,72100000,73100000,27.256,9.289,2576,infiltrating_duct_carcinoma_icdom
17,73100000,74100000,26.242,8.657,2577,infiltrating_duct_carcinoma_icdom
17,74100000,75100000,27.18,8.977,2578,infiltrating_duct_carcinoma_icdom
17,75100000,76100000,27.889,9.373,2579,infiltrating_duct_carcinoma_icdom
17,76100000,77100000,27.381,9.553,2580,infiltrating_duct_carcinoma_icdom
17,77100000,78100000,24.693,8.949,2581,infiltrating_duct_carcinoma_icdom
17,78100000,79100000,24.776,8.782,2582,infiltrating_duct_carcinoma_icdom
17,79100000,80100000,23.72,9.164,2583,infiltrating_duct_carcinoma_icdom
17,80100000,81100000,23.553,9.755,2584,infiltrating_duct_carcinoma_icdom
17,81100000,82100000,23.4,10.088,2585,infiltrating_duct_carcinoma_icdom
17,82100000,83100000,22.386,9.373,2586,infiltrating_duct_carcinoma_icdom
17,83100000,83257441,3.655,1.23,2587,infiltrating_duct_carcinoma_icdom
18,0,500000,6.128,8.956,2588,infiltrating_duct_carcinoma_icdom
18,500000,1500000,11.054,17.377,2589,infiltrating_duct_carcinoma_icdom
18,1500000,2500000,10.463,17.418,2590,infiltrating_duct_carcinoma_icdom
18,2500000,3500000,10.38,17.578,2591,infiltrating_duct_carcinoma_icdom
18,3500000,4500000,9.915,17.578,2592,infiltrating_duct_carcinoma_icdom
18,4500000,5500000,9.581,17.495,2593,infiltrating_duct_carcinoma_icdom
18,5500000,6500000,9.581,17.481,2594,infiltrating_duct_carcinoma_icdom
18,6500000,7500000,9.685,17.488,2595,infiltrating_duct_carcinoma_icdom
18,7500000,8500000,9.741,17.057,2596,infiltrating_duct_carcinoma_icdom
18,8500000,9500000,9.776,16.883,2597,infiltrating_duct_carcinoma_icdom
18,9500000,10500000,10.109,17.008,2598,infiltrating_duct_carcinoma_icdom
18,10500000,11500000,9.88,16.258,2599,infiltrating_duct_carcinoma_icdom
18,11500000,12500000,10.144,16.112,2600,infiltrating_duct_carcinoma_icdom
18,12500000,13500000,9.664,15.785,2601,infiltrating_duct_carcinoma_icdom
18,13500000,14500000,9.574,15.834,2602,infiltrating_duct_carcinoma_icdom
18,14500000,15500000,8.546,15.049,2603,infiltrating_duct_carcinoma_icdom
18,15500000,16500000,6.983,13.798,2604,infiltrating_duct_carcinoma_icdom
18,16500000,17500000,6.753,13.771,2605,infiltrating_duct_carcinoma_icdom
18,17500000,18500000,6.739,13.771,2606,infiltrating_duct_carcinoma_icdom
18,18500000,19500000,6.746,13.798,2607,infiltrating_duct_carcinoma_icdom
18,19500000,20500000,6.725,13.826,2608,infiltrating_duct_carcinoma_icdom
18,20500000,21500000,8.289,15.994,2609,infiltrating_duct_carcinoma_icdom
18,21500000,22500000,8.039,16.063,2610,infiltrating_duct_carcinoma_icdom
18,22500000,23500000,8.754,16.8,2611,infiltrating_duct_carcinoma_icdom
18,23500000,24500000,8.546,17.3,2612,infiltrating_duct_carcinoma_icdom
18,24500000,25500000,7.768,17.446,2613,infiltrating_duct_carcinoma_icdom
18,25500000,26500000,7.823,17.738,2614,infiltrating_duct_carcinoma_icdom
18,26500000,27500000,7.67,17.856,2615,infiltrating_duct_carcinoma_icdom
18,27500000,28500000,7.566,17.932,2616,infiltrating_duct_carcinoma_icdom
18,28500000,29500000,7.608,18.961,2617,infiltrating_duct_carcinoma_icdom
18,29500000,30500000,7.552,18.905,2618,infiltrating_duct_carcinoma_icdom
18,30500000,31500000,7.705,19.204,2619,infiltrating_duct_carcinoma_icdom
18,31500000,32500000,7.726,19.468,2620,infiltrating_duct_carcinoma_icdom
18,32500000,33500000,7.636,19.725,2621,infiltrating_duct_carcinoma_icdom
18,33500000,34500000,7.455,19.892,2622,infiltrating_duct_carcinoma_icdom
18,34500000,35500000,7.316,19.822,2623,infiltrating_duct_carcinoma_icdom
18,35500000,36500000,7.379,19.933,2624,infiltrating_duct_carcinoma_icdom
18,36500000,37500000,7.392,20.447,2625,infiltrating_duct_carcinoma_icdom
18,37500000,38500000,7.122,20.566,2626,infiltrating_duct_carcinoma_icdom
18,38500000,39500000,7.066,20.614,2627,infiltrating_duct_carcinoma_icdom
18,39500000,40500000,7.135,20.746,2628,infiltrating_duct_carcinoma_icdom
18,40500000,41500000,7.302,21.691,2629,infiltrating_duct_carcinoma_icdom
18,41500000,42500000,7.406,22.018,2630,infiltrating_duct_carcinoma_icdom
18,42500000,43500000,6.906,21.761,2631,infiltrating_duct_carcinoma_icdom
18,43500000,44500000,6.913,21.615,2632,infiltrating_duct_carcinoma_icdom
18,44500000,45500000,7.191,21.879,2633,infiltrating_duct_carcinoma_icdom
18,45500000,46500000,7.267,21.969,2634,infiltrating_duct_carcinoma_icdom
18,46500000,47500000,7.337,22.045,2635,infiltrating_duct_carcinoma_icdom
18,47500000,48500000,7.281,22.518,2636,infiltrating_duct_carcinoma_icdom
18,48500000,49500000,7.358,22.844,2637,infiltrating_duct_carcinoma_icdom
18,49500000,50500000,6.524,22.532,2638,infiltrating_duct_carcinoma_icdom
18,50500000,51500000,6.378,23.4,2639,infiltrating_duct_carcinoma_icdom
18,51500000,52500000,6.114,22.928,2640,infiltrating_duct_carcinoma_icdom
18,52500000,53500000,6.163,22.851,2641,infiltrating_duct_carcinoma_icdom
18,53500000,54500000,6.357,23.15,2642,infiltrating_duct_carcinoma_icdom
18,54500000,55500000,6.343,23.074,2643,infiltrating_duct_carcinoma_icdom
18,55500000,56500000,6.545,22.976,2644,infiltrating_duct_carcinoma_icdom
18,56500000,57500000,6.58,22.99,2645,infiltrating_duct_carcinoma_icdom
18,57500000,58500000,7.115,22.844,2646,infiltrating_duct_carcinoma_icdom
18,58500000,59500000,7.115,22.886,2647,infiltrating_duct_carcinoma_icdom
18,59500000,60500000,7.17,22.997,2648,infiltrating_duct_carcinoma_icdom
18,60500000,61500000,7.031,22.441,2649,infiltrating_duct_carcinoma_icdom
18,61500000,62500000,8.046,22.372,2650,infiltrating_duct_carcinoma_icdom
18,62500000,63500000,8.525,22.296,2651,infiltrating_duct_carcinoma_icdom
18,63500000,64500000,7.976,22.587,2652,infiltrating_duct_carcinoma_icdom
18,64500000,65500000,7.441,22.011,2653,infiltrating_duct_carcinoma_icdom
18,65500000,66500000,7.726,22.553,2654,infiltrating_duct_carcinoma_icdom
18,66500000,67500000,7.469,22.191,2655,infiltrating_duct_carcinoma_icdom
18,67500000,68500000,7.483,22.483,2656,infiltrating_duct_carcinoma_icdom
18,68500000,69500000,7.656,22.518,2657,infiltrating_duct_carcinoma_icdom
18,69500000,70500000,7.434,22.733,2658,infiltrating_duct_carcinoma_icdom
18,70500000,71500000,7.267,22.435,2659,infiltrating_duct_carcinoma_icdom
18,71500000,72500000,7.128,22.309,2660,infiltrating_duct_carcinoma_icdom
18,72500000,73500000,7.26,22.532,2661,infiltrating_duct_carcinoma_icdom
18,73500000,74500000,7.392,22.462,2662,infiltrating_duct_carcinoma_icdom
18,74500000,75500000,7.483,22.219,2663,infiltrating_duct_carcinoma_icdom
18,75500000,76500000,7.712,22.24,2664,infiltrating_duct_carcinoma_icdom
18,76500000,77500000,7.302,20.774,2665,infiltrating_duct_carcinoma_icdom
18,77500000,78500000,5.051,13.778,2666,infiltrating_duct_carcinoma_icdom
18,78500000,79500000,5.718,13.896,2667,infiltrating_duct_carcinoma_icdom
18,79500000,80373285,5.155,11.276,2668,infiltrating_duct_carcinoma_icdom
19,0,200000,3.773,3.807,2669,infiltrating_duct_carcinoma_icdom
19,200000,1200000,7.365,13.812,2670,infiltrating_duct_carcinoma_icdom
19,1200000,2200000,9.303,23.053,2671,infiltrating_duct_carcinoma_icdom
19,2200000,3200000,8.907,22.296,2672,infiltrating_duct_carcinoma_icdom
19,3200000,4200000,9.227,20.211,2673,infiltrating_duct_carcinoma_icdom
19,4200000,5200000,9.053,18.981,2674,infiltrating_duct_carcinoma_icdom
19,5200000,6200000,9.581,19.093,2675,infiltrating_duct_carcinoma_icdom
19,6200000,7200000,10.318,18.467,2676,infiltrating_duct_carcinoma_icdom
19,7200000,8200000,10.172,18.259,2677,infiltrating_duct_carcinoma_icdom
19,8200000,9200000,9.921,17.835,2678,infiltrating_duct_carcinoma_icdom
19,9200000,10200000,11.506,17.043,2679,infiltrating_duct_carcinoma_icdom
19,10200000,11200000,11.985,16.536,2680,infiltrating_duct_carcinoma_icdom
19,11200000,12200000,11.283,14.896,2681,infiltrating_duct_carcinoma_icdom
19,12200000,13200000,13.527,15.0,2682,infiltrating_duct_carcinoma_icdom
19,13200000,14200000,13.131,14.514,2683,infiltrating_duct_carcinoma_icdom
19,14200000,15200000,14.806,15.195,2684,infiltrating_duct_carcinoma_icdom
19,15200000,16200000,13.847,14.076,2685,infiltrating_duct_carcinoma_icdom
19,16200000,17200000,13.236,13.034,2686,infiltrating_duct_carcinoma_icdom
19,17200000,18200000,14.257,13.486,2687,infiltrating_duct_carcinoma_icdom
19,18200000,19200000,13.965,12.923,2688,infiltrating_duct_carcinoma_icdom
19,19200000,20200000,11.797,11.311,2689,infiltrating_duct_carcinoma_icdom
19,20200000,21200000,10.839,11.846,2690,infiltrating_duct_carcinoma_icdom
19,21200000,22200000,10.227,11.367,2691,infiltrating_duct_carcinoma_icdom
19,22200000,23200000,10.102,11.506,2692,infiltrating_duct_carcinoma_icdom
19,23200000,24200000,10.394,11.047,2693,infiltrating_duct_carcinoma_icdom
19,24200000,25200000,9.699,9.484,2694,infiltrating_duct_carcinoma_icdom
19,25200000,26200000,9.025,8.796,2695,infiltrating_duct_carcinoma_icdom
19,26200000,27200000,9.025,8.796,2696,infiltrating_duct_carcinoma_icdom
19,27200000,28200000,11.756,10.033,2697,infiltrating_duct_carcinoma_icdom
19,28200000,29200000,13.791,10.54,2698,infiltrating_duct_carcinoma_icdom
19,29200000,30200000,15.209,10.443,2699,infiltrating_duct_carcinoma_icdom
19,30200000,31200000,14.653,9.921,2700,infiltrating_duct_carcinoma_icdom
19,31200000,32200000,14.722,9.651,2701,infiltrating_duct_carcinoma_icdom
19,32200000,33200000,14.583,9.421,2702,infiltrating_duct_carcinoma_icdom
19,33200000,34200000,15.473,9.713,2703,infiltrating_duct_carcinoma_icdom
19,34200000,35200000,15.209,9.484,2704,infiltrating_duct_carcinoma_icdom
19,35200000,36200000,15.911,10.345,2705,infiltrating_duct_carcinoma_icdom
19,36200000,37200000,15.431,9.741,2706,infiltrating_duct_carcinoma_icdom
19,37200000,38200000,15.278,9.345,2707,infiltrating_duct_carcinoma_icdom
19,38200000,39200000,16.036,10.158,2708,infiltrating_duct_carcinoma_icdom
19,39200000,40200000,14.806,9.887,2709,infiltrating_duct_carcinoma_icdom
19,40200000,41200000,14.945,11.207,2710,infiltrating_duct_carcinoma_icdom
19,41200000,42200000,13.986,12.881,2711,infiltrating_duct_carcinoma_icdom
19,42200000,43200000,14.222,12.541,2712,infiltrating_duct_carcinoma_icdom
19,43200000,44200000,13.194,11.45,2713,infiltrating_duct_carcinoma_icdom
19,44200000,45200000,13.305,11.207,2714,infiltrating_duct_carcinoma_icdom
19,45200000,46200000,14.59,11.763,2715,infiltrating_duct_carcinoma_icdom
19,46200000,47200000,13.159,11.672,2716,infiltrating_duct_carcinoma_icdom
19,47200000,48200000,13.597,12.228,2717,infiltrating_duct_carcinoma_icdom
19,48200000,49200000,13.687,10.651,2718,infiltrating_duct_carcinoma_icdom
19,49200000,50200000,15.313,10.72,2719,infiltrating_duct_carcinoma_icdom
19,50200000,51200000,15.035,11.811,2720,infiltrating_duct_carcinoma_icdom
19,51200000,52200000,15.633,11.658,2721,infiltrating_duct_carcinoma_icdom
19,52200000,53200000,15.112,10.95,2722,infiltrating_duct_carcinoma_icdom
19,53200000,54200000,15.271,11.019,2723,infiltrating_duct_carcinoma_icdom
19,54200000,55200000,16.168,11.381,2724,infiltrating_duct_carcinoma_icdom
19,55200000,56200000,15.924,10.859,2725,infiltrating_duct_carcinoma_icdom
19,56200000,57200000,14.764,10.602,2726,infiltrating_duct_carcinoma_icdom
19,57200000,58200000,14.764,10.762,2727,infiltrating_duct_carcinoma_icdom
19,58200000,58617616,9.199,5.002,2728,infiltrating_duct_carcinoma_icdom
20,0,100000,5.371,1.897,2729,infiltrating_duct_carcinoma_icdom
20,100000,1100000,21.351,8.546,2730,infiltrating_duct_carcinoma_icdom
20,1100000,2100000,22.643,9.651,2731,infiltrating_duct_carcinoma_icdom
20,2100000,3100000,20.892,8.351,2732,infiltrating_duct_carcinoma_icdom
20,3100000,4100000,20.802,8.261,2733,infiltrating_duct_carcinoma_icdom
20,4100000,5100000,20.267,8.15,2734,infiltrating_duct_carcinoma_icdom
20,5100000,6100000,19.815,8.247,2735,infiltrating_duct_carcinoma_icdom
20,6100000,7100000,20.038,8.713,2736,infiltrating_duct_carcinoma_icdom
20,7100000,8100000,19.926,8.581,2737,infiltrating_duct_carcinoma_icdom
20,8100000,9100000,19.961,8.428,2738,infiltrating_duct_carcinoma_icdom
20,9100000,10100000,20.176,9.366,2739,infiltrating_duct_carcinoma_icdom
20,10100000,11100000,19.954,8.268,2740,infiltrating_duct_carcinoma_icdom
20,11100000,12100000,19.968,8.15,2741,infiltrating_duct_carcinoma_icdom
20,12100000,13100000,19.885,8.282,2742,infiltrating_duct_carcinoma_icdom
20,13100000,14100000,19.753,8.226,2743,infiltrating_duct_carcinoma_icdom
20,14100000,15100000,19.565,8.858,2744,infiltrating_duct_carcinoma_icdom
20,15100000,16100000,20.058,9.095,2745,infiltrating_duct_carcinoma_icdom
20,16100000,17100000,20.44,8.178,2746,infiltrating_duct_carcinoma_icdom
20,17100000,18100000,20.885,7.643,2747,infiltrating_duct_carcinoma_icdom
20,18100000,19100000,20.871,7.372,2748,infiltrating_duct_carcinoma_icdom
20,19100000,20100000,21.392,7.274,2749,infiltrating_duct_carcinoma_icdom
20,20100000,21100000,21.309,6.983,2750,infiltrating_duct_carcinoma_icdom
20,21100000,22100000,21.622,6.927,2751,infiltrating_duct_carcinoma_icdom
20,22100000,23100000,22.129,6.566,2752,infiltrating_duct_carcinoma_icdom
20,23100000,24100000,21.552,5.565,2753,infiltrating_duct_carcinoma_icdom
20,24100000,25100000,21.99,5.392,2754,infiltrating_duct_carcinoma_icdom
20,25100000,26100000,21.761,5.1,2755,infiltrating_duct_carcinoma_icdom
20,26100000,27100000,21.184,4.391,2756,infiltrating_duct_carcinoma_icdom
20,27100000,28100000,19.711,3.099,2757,infiltrating_duct_carcinoma_icdom
20,28100000,29100000,19.774,3.14,2758,infiltrating_duct_carcinoma_icdom
20,29100000,30100000,19.829,3.133,2759,infiltrating_duct_carcinoma_icdom
20,30100000,31100000,21.92,3.571,2760,infiltrating_duct_carcinoma_icdom
20,31100000,32100000,27.972,3.662,2761,infiltrating_duct_carcinoma_icdom
20,32100000,33100000,27.743,3.8,2762,infiltrating_duct_carcinoma_icdom
20,33100000,34100000,25.693,3.474,2763,infiltrating_duct_carcinoma_icdom
20,34100000,35100000,26.582,3.55,2764,infiltrating_duct_carcinoma_icdom
20,35100000,36100000,26.749,3.328,2765,infiltrating_duct_carcinoma_icdom
20,36100000,37100000,27.805,3.821,2766,infiltrating_duct_carcinoma_icdom
20,37100000,38100000,28.132,4.266,2767,infiltrating_duct_carcinoma_icdom
20,38100000,39100000,28.285,4.162,2768,infiltrating_duct_carcinoma_icdom
20,39100000,40100000,27.298,4.134,2769,infiltrating_duct_carcinoma_icdom
20,40100000,41100000,28.743,4.481,2770,infiltrating_duct_carcinoma_icdom
20,41100000,42100000,29.07,5.92,2771,infiltrating_duct_carcinoma_icdom
20,42100000,43100000,28.715,5.676,2772,infiltrating_duct_carcinoma_icdom
20,43100000,44100000,29.41,4.947,2773,infiltrating_duct_carcinoma_icdom
20,44100000,45100000,28.979,3.377,2774,infiltrating_duct_carcinoma_icdom
20,45100000,46100000,29.049,3.286,2775,infiltrating_duct_carcinoma_icdom
20,46100000,47100000,29.695,3.259,2776,infiltrating_duct_carcinoma_icdom
20,47100000,48100000,32.141,3.217,2777,infiltrating_duct_carcinoma_icdom
20,48100000,49100000,31.724,2.633,2778,infiltrating_duct_carcinoma_icdom
20,49100000,50100000,33.85,2.543,2779,infiltrating_duct_carcinoma_icdom
20,50100000,51100000,33.787,2.223,2780,infiltrating_duct_carcinoma_icdom
20,51100000,52100000,34.01,2.293,2781,infiltrating_duct_carcinoma_icdom
20,52100000,53100000,34.01,2.168,2782,infiltrating_duct_carcinoma_icdom
20,53100000,54100000,35.503,2.418,2783,infiltrating_duct_carcinoma_icdom
20,54100000,55100000,35.517,2.279,2784,infiltrating_duct_carcinoma_icdom
20,55100000,56100000,34.044,2.168,2785,infiltrating_duct_carcinoma_icdom
20,56100000,57100000,35.67,2.717,2786,infiltrating_duct_carcinoma_icdom
20,57100000,58100000,34.628,2.258,2787,infiltrating_duct_carcinoma_icdom
20,58100000,59100000,36.24,2.807,2788,infiltrating_duct_carcinoma_icdom
20,59100000,60100000,34.482,3.189,2789,infiltrating_duct_carcinoma_icdom
20,60100000,61100000,33.287,3.238,2790,infiltrating_duct_carcinoma_icdom
20,61100000,62100000,34.426,3.842,2791,infiltrating_duct_carcinoma_icdom
20,62100000,63100000,32.231,3.099,2792,infiltrating_duct_carcinoma_icdom
20,63100000,64100000,32.182,2.744,2793,infiltrating_duct_carcinoma_icdom
20,64100000,64444167,12.52,1.431,2794,infiltrating_duct_carcinoma_icdom
21,0,1000000,0.292,0.222,2795,infiltrating_duct_carcinoma_icdom
21,1000000,2000000,0.292,0.222,2796,infiltrating_duct_carcinoma_icdom
21,2000000,3000000,0.292,0.222,2797,infiltrating_duct_carcinoma_icdom
21,3000000,4000000,0.292,0.222,2798,infiltrating_duct_carcinoma_icdom
21,4000000,5000000,0.292,0.222,2799,infiltrating_duct_carcinoma_icdom
21,5000000,6000000,0.292,0.222,2800,infiltrating_duct_carcinoma_icdom
21,6000000,7000000,0.292,0.222,2801,infiltrating_duct_carcinoma_icdom
21,7000000,8000000,0.292,0.222,2802,infiltrating_duct_carcinoma_icdom
21,8000000,9000000,2.355,2.355,2803,infiltrating_duct_carcinoma_icdom
21,9000000,10000000,2.863,2.939,2804,infiltrating_duct_carcinoma_icdom
21,10000000,11000000,5.315,5.801,2805,infiltrating_duct_carcinoma_icdom
